plan_id,pick_arm,arm_encoded,pick_approach_x,pick_approach_y,place_approach_x,place_approach_y,milk_end_x,milk_end_y,milk_end_z
6189,LEFT,0,1.7398045438143703,-0.29364072579401135,3.3997366310346244,0.15788353014069822,4.103604972597511,-0.007651059017991706,0.8072980380934339
6192,RIGHT,1,1.7711762840432836,-0.38184227870124854,3.707110958184641,0.0006872230025776749,4.104134180775445,0.009830970109605732,0.8021854916940968
6195,LEFT,0,1.7882024436460027,0.25010158415019734,3.391362295472313,-0.011292363837915098,4.103097839893481,0.0032096970501913195,0.8041377658299752
6198,LEFT,0,1.7765150109845813,0.3886576373867002,3.3200376701587087,-0.27829472527921395,4.104556243956326,0.0007495637481974844,0.8050974630836537
6201,LEFT,0,1.7057683643159889,-0.3928761372055276,3.4033252407550503,-0.3785204379088907,4.1061240052388985,-0.0027540694221564258,0.802738444249981
6204,LEFT,0,1.7466861823457167,-0.2806462725647238,3.2839543458019618,-0.31584896704630017,4.102425238461821,-0.007058983035896633,0.8036854001234992
6207,RIGHT,1,1.6093870716218461,-0.06441373494213903,3.293665414640571,0.37162899755421697,4.100674352385658,0.007839764651870735,0.8064352780938341
6210,LEFT,0,1.4262773673011506,-0.21310130594033294,3.4440864417092176,0.15390111790422756,4.109133923929767,-0.001049182778293789,0.8080259727207726
6213,RIGHT,1,1.4985111719951887,0.031146014086937346,3.2728812810996,0.2769696323069236,4.103973322158729,0.003579528688223626,0.8073303883015833
6216,RIGHT,1,1.5405176481196856,-0.05785032655010153,3.386517240717835,-0.34392830433375987,4.101066768979159,-0.0004743355896054324,0.801864449007342
6219,LEFT,0,1.7425003121963218,-0.23087411943592598,3.3100646102839733,0.26229324734305914,4.102062300695634,-0.0068966944003859216,0.8049872186993036
6222,RIGHT,1,1.668074974125791,0.25783624900967894,3.6230466864754645,0.3589181719001123,4.108758349792677,0.007644859424341355,0.8050752026786115
6225,RIGHT,1,1.469429919434723,0.011424305448650363,3.260631481188327,0.1906610298063025,4.109131879896799,0.0026733662374754347,0.806928888298201
6228,RIGHT,1,1.726136457001652,-0.19120787452067442,3.4708627190312917,-0.3967956193964241,4.102875878194714,-0.008441216815277713,0.8009386256307987
6231,LEFT,0,1.4500744899966993,-0.38692647797510593,3.50278232422073,-0.3069545973391466,4.1134481302737695,0.0005368970314101407,0.8045931399231705
6234,RIGHT,1,1.7373621447981427,-0.3556176814855214,3.442137884982709,0.32916285634461584,4.10437546479667,0.0005016004722222219,0.8077826097050147
6237,LEFT,0,1.7202518590541929,0.121925131640098,3.237214342759177,0.10956077232893147,4.104603182182449,0.0015901130956276154,0.8045874640377966
6240,RIGHT,1,1.5360941605442535,0.32032589799536726,3.669388892378108,0.32272911909535074,4.115765995549685,0.005709036124326128,0.8032670453156351
6243,LEFT,0,1.631376236491417,-0.25857613900623133,3.2172355601706704,0.029208855633357678,4.104824699358316,-0.004974903066806719,0.8059761618945263
6246,LEFT,0,1.4392684853402324,-0.12413897013119168,3.213081448323772,-0.04345580368484114,4.105712620890995,-0.000630813233790592,0.803739522310895
6249,RIGHT,1,1.710593380273472,0.09224639922915362,3.3995655310881654,-0.08202260377650195,4.103101367926217,0.007023037211936387,0.8076716790088349
6252,RIGHT,1,1.474451419613059,0.2839503853544755,3.2516271573240045,0.27767071434053425,4.107406457010492,0.0009867332000553389,0.8044933763449263
6255,RIGHT,1,1.7147591396847783,0.029656340058666963,3.4701537683849293,-0.1891236347313381,4.103101046416573,0.0028789476974989334,0.8069761241194506
6258,LEFT,0,1.6689937326768756,0.019869389190797115,3.4478266648551927,0.2962611078853685,4.106242962850424,-0.0009318616809397067,0.8073031904611353
6261,LEFT,0,1.4686109062177064,-0.37855425125440634,3.310490313963191,0.156826745043947,4.107979447374773,0.000602328970652505,0.8046086181494914
6264,RIGHT,1,1.7886326299040398,-0.24818414010603235,3.5172686595457794,-0.08884912460265126,4.106765286678051,-0.0035905101175089968,0.8046488646723818
6267,RIGHT,1,1.4641928731910618,0.06308860670609645,3.267123798925322,0.15541908669702087,4.105422637492901,0.0007274120764354294,0.8070161408944598
6270,RIGHT,1,1.7150257259059194,0.2782026421979982,3.361755359945766,0.17947591275252406,4.105440966965974,0.006363851590158154,0.8058393116103213
6273,LEFT,0,1.4708710127906304,-0.3382551493801315,3.457534807140978,0.20034363716782488,4.108731755604055,-0.0008710124111396654,0.8081251449611955
6276,LEFT,0,1.615017765244166,0.03323725313042253,3.437758262289388,-0.22041500901513272,4.102430006952704,-0.0032638978303632243,0.8067808092017141
6279,RIGHT,1,1.7426155313941738,-0.2846981911979955,3.2516179060110657,0.1101875676233689,4.097850758150416,-0.0005702023238768161,0.8047912413748823
6282,LEFT,0,1.4558115740412056,-0.2533676825927288,3.206870757490044,-0.23797649734377882,4.106833540411036,-0.0012374567189271314,0.8035262819478728
6285,RIGHT,1,1.7645685725435787,0.3381033614951209,3.2016082722327948,0.2989566844265411,4.103246376524062,0.006435424314918374,0.8075956287514499
6288,LEFT,0,1.7564441872059509,-0.2767851747285047,3.2292365533451797,-0.27278900409046813,4.103317961833993,-0.008308501844405063,0.8048087146411228
6291,RIGHT,1,1.7603661977827736,0.1471712617816585,3.259017865520055,0.14739228156494466,4.104646403065883,0.006302299760076301,0.8026773955196341
6294,LEFT,0,1.572442113762057,-0.2912369273827976,3.3059339376271386,-0.2368546568246434,4.106661511521277,-0.0030408106386863734,0.8064742755471992
6297,LEFT,0,1.61930674449366,0.05285964198462356,3.2422280815517137,0.052750027938687605,4.104337685637085,-0.0041781909763824844,0.8068436984363024
6300,RIGHT,1,1.701198360711416,-0.24175398073922852,3.638215947645568,0.37415486904017237,4.104547944778054,0.0011324290493844487,0.80536174897829
6303,RIGHT,1,1.6050484618265637,-0.16452607932105628,3.5478195690863084,-0.0627315419027597,4.104814632170363,0.003912728059450466,0.8045921001722094
6306,LEFT,0,1.4444097079067164,-0.07509179454718207,3.217523766310478,0.021888768271956016,4.104809854101797,-0.0008140957092976869,0.804393623777807
6309,RIGHT,1,1.6718983377638912,0.15969223600708893,3.215418011825808,0.19327406606749054,4.102232518265067,0.007813226540800562,0.8070900707940136
6312,LEFT,0,1.5849435781974035,-0.1683216346541437,3.349016292074867,0.2574656717488999,4.105738632713277,-0.005784661385623587,0.8038070624916397
6315,LEFT,0,1.7271032436464093,-0.024349900056479357,3.245785433831358,-0.1953589306655369,4.105124093813985,0.0005700179348613844,0.8058918849690838
6318,LEFT,0,1.4519433373645971,-0.17105710257756934,3.367408691303324,-0.1350613964864597,4.106686892910821,9.01538034104245e-05,0.804807648112176
6321,RIGHT,1,1.7710124167678796,0.06788886577089748,3.524549490605912,-0.11013640535750374,4.106751300977576,-1.4279367178108248e-05,0.8025101709707061
6324,LEFT,0,1.4726077774553485,0.08311811062815977,3.331617701193338,-0.032943567100159,4.106316145513256,-0.0021041038867283903,0.8064499960427848
6327,RIGHT,1,1.7876283160537496,-0.2725985629433513,3.2904690451219802,-0.1901663855207591,4.1032803777146,-0.0035738727884955393,0.8043946945504286
6330,RIGHT,1,1.673127240231692,-0.2971304180397387,3.3714364050439682,-0.1988116163552986,4.102736627457689,0.005760171429668714,0.8056088817846285
6333,LEFT,0,1.4861251724423081,-0.32419624646925466,3.2199099298184177,0.03919424183812931,4.107045564527824,-0.00013216403765701004,0.8075009474665193
6336,RIGHT,1,1.5245098510848865,0.31176778594406396,3.2965027763096035,0.3400852765590634,4.108377769327974,0.0027825430541722493,0.8042267362803206
